sample_id,image,caption,prompt,answer
208,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: white land and black water
Answer: ",No
208,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: black land and white water
Answer: ",Yes
209,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the cube is smaller than the shape whose lateral faces meet at a vertex
Answer: ",Yes.
209,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the shape whose lateral faces meet at a vertex is smaller than the cube
Answer: ",Yes.
210,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: more bicycles than cars
Answer: ",Yes.
210,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: more cars than bicycles
Answer: ",No
210,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: more bicycles than cars
Answer: ",No.
210,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: more cars than bicycles
Answer: ",Yes.
211,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: there are more apples than pears
Answer: ",Yes.
211,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: there are more pears than apples
Answer: ",No.
211,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: there are more apples than pears
Answer: ",No.
211,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: there are more pears than apples
Answer: ",Yes.
212,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: there is more love than hate
Answer: ",Yes.
212,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: there is more hate than love
Answer: ",No.
212,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: there is more love than hate
Answer: ",No
212,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: there is more hate than love
Answer: ",Yes.
213,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: more water than oil
Answer: ",Yes.
213,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: more oil than water
Answer: ",No.
213,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: more water than oil
Answer: ",Yes.
213,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: more oil than water
Answer: ",Yes.
214,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a person cries while another person wearing jewelry above their shoulders consoles
Answer: ",Yes.
214,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a person consoles while another person wearing jewelry above their shoulders cries
Answer: ",No.
214,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a person cries while another person wearing jewelry above their shoulders consoles
Answer: ","I'm sorry, I can't provide an answer based on the image."
214,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a person consoles while another person wearing jewelry above their shoulders cries
Answer: ",Yes.
215,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a person with long hair eating a meat-based product while a person with short hair snacks on some fries
Answer: ",Yes.
215,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a person with short hair eating a meat-based product while a person with long hair snacks on some fries
Answer: ",No
215,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a person with long hair eating a meat-based product while a person with short hair snacks on some fries
Answer: ",Yes.
215,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a person with short hair eating a meat-based product while a person with long hair snacks on some fries
Answer: ",I'm unable to provide a yes or no answer based on the image.
216,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: water below the boat
Answer: ",Yes.
216,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: boat below the water
Answer: ",No
216,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: water below the boat
Answer: ",Yes.
216,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: boat below the water
Answer: ",Yes.
217,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the one in front is faster than the other one
Answer: ",Yes.
217,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the other one is faster than the one in front
Answer: ",Yes.
218,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: You can catch more flies with honey than you can with vinegar
Answer: ",No
218,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: You can catch more flies with vinegar than you can with honey
Answer: ",No
218,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: You can catch more flies with honey than you can with vinegar
Answer: ",No.
218,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: You can catch more flies with vinegar than you can with honey
Answer: ",No.
219,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: It starts with ""A"" and ends with ""Z""
Answer: ",Yes.
219,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: It starts with ""Z"" and ends with ""A""
Answer: ",No
219,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: It starts with ""A"" and ends with ""Z""
Answer: ",No
219,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: It starts with ""Z"" and ends with ""A""
Answer: ",Yes
220,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a shadow within the line
Answer: ",Yes.
220,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a line within the shadow
Answer: ",I'm unable to provide a yes or no answer based on the image alone.
220,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a shadow within the line
Answer: ",Yes.
220,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a line within the shadow
Answer: ","I'm sorry, I can't determine the answer based on the image provided."
221,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the brave in the face of fear
Answer: ",Yes.
221,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: fear in the face of the brave
Answer: ",I'm unable to provide a yes or no answer based on the image and caption provided.
221,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the brave in the face of fear
Answer: ","I'm sorry, I can't determine the answer based on the image provided."
221,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: fear in the face of the brave
Answer: ",Yes.
222,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: I need my strength back
Answer: ","I'm sorry, I can't provide an answer based on the image."
222,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: I need my back strength
Answer: ","I'm sorry, I can't determine the answer based on the image provided."
222,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: I need my strength back
Answer: ",Yes
222,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: I need my back strength
Answer: ",Yes
223,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the one in the middle is taller than the ones on the side are
Answer: ",I'm unable to determine the height of objects in images.
223,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the ones on the side are taller than the one in the middle is
Answer: ",I'm unable to provide a yes or no answer based on the image.
223,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the one in the middle is taller than the ones on the side are
Answer: ",No.
223,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the ones on the side are taller than the one in the middle is
Answer: ",Yes.
224,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: fish flying
Answer: ",Yes.
224,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: fly fishing
Answer: ",No
224,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: fish flying
Answer: ",No.
224,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: fly fishing
Answer: ",Yes.
225,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the red car is behind the blue car
Answer: ",No.
225,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the blue car is behind the red car
Answer: ",No.
225,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the red car is behind the blue car
Answer: ",No.
225,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the blue car is behind the red car
Answer: ",No
226,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the driver wearing a shirt is in front of the other person wearing a sleeveless top
Answer: ",Yes.
226,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the driver wearing a sleeveless top is in front of the other person wearing a shirt
Answer: ",No
226,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the driver wearing a shirt is in front of the other person wearing a sleeveless top
Answer: ",No.
226,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the driver wearing a sleeveless top is in front of the other person wearing a shirt
Answer: ",Yes.
227,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: an object that rolls is on some wood
Answer: ",Yes.
227,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: some wood is on an object that rolls
Answer: ",No.
227,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: an object that rolls is on some wood
Answer: ",Yes.
227,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: some wood is on an object that rolls
Answer: ",Yes.
228,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a cat viewing a human on a screen
Answer: ",Yes.
228,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a human viewing a cat on a screen
Answer: ",No
228,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a cat viewing a human on a screen
Answer: ",No.
228,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a human viewing a cat on a screen
Answer: ",Yes
229,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a normal person wishing they were a superhero
Answer: ",Yes.
229,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a superhero wishing they were a normal person
Answer: ",Yes.
230,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a mike in the right hand while raising the left
Answer: ",Yes.
230,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a mike in the left hand while raising the right
Answer: ",Yes.
230,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a mike in the right hand while raising the left
Answer: ",Yes.
230,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a mike in the left hand while raising the right
Answer: ",Yes.
231,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a person with long hair behind a person with a beard
Answer: ",Yes
231,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a person with a beard behind a person with long hair
Answer: ",I'm unable to provide a yes or no answer based on the image.
231,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a person with long hair behind a person with a beard
Answer: ",I'm unable to provide a yes or no answer based on the image.
231,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a person with a beard behind a person with long hair
Answer: ",Yes
232,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the person with hair to their shoulders has brown eyes and the other person's are blue
Answer: ",I'm unable to determine eye color from the image.
232,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the person with hair to their shoulders has blue eyes and the other person's are brown
Answer: ",I'm unable to determine eye color from the image.
232,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the person with hair to their shoulders has brown eyes and the other person's are blue
Answer: ",I'm unable to determine eye colors from the image.
232,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the person with hair to their shoulders has blue eyes and the other person's are brown
Answer: ",I'm unable to determine eye colors from the image.
233,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a human being on a device that intercepts the sun's rays
Answer: ",Yes.
233,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a device that intercepts the sun's rays on a human being
Answer: ",No
233,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a human being on a device that intercepts the sun's rays
Answer: ",Yes.
233,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a device that intercepts the sun's rays on a human being
Answer: ",Yes.
234,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: more humans than phones
Answer: ",Yes
234,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: more phones than humans
Answer: ",No
234,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: more humans than phones
Answer: ",No.
234,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: more phones than humans
Answer: ",Yes.
235,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a person is in the tube
Answer: ",Yes.
235,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a tube is in the person
Answer: ",No.
235,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a person is in the tube
Answer: ",No
235,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a tube is in the person
Answer: ",Yes.
236,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the person's head is above the rest of their body
Answer: ",No.
236,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the rest of their body is above the person's head
Answer: ",No
236,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the person's head is above the rest of their body
Answer: ",No
236,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the rest of their body is above the person's head
Answer: ",Yes.
237,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: person overboard
Answer: ",Yes.
237,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: person over board
Answer: ",Yes.
237,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: person overboard
Answer: ",No.
237,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: person over board
Answer: ",No.
238,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: more red buttons than blue
Answer: ",Yes.
238,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: more blue buttons than red
Answer: ",No.
238,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: more red buttons than blue
Answer: ",No.
238,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: more blue buttons than red
Answer: ",Yes.
239,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the object at the top left is purple and the one at the bottom right of the group is red
Answer: ",No.
239,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the object at the bottom right is purple and the one at the top left of the group is red
Answer: ",Yes.
240,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: flat at the bottom and pointy on top
Answer: ",Yes.
240,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: flat on top and pointy at the bottom
Answer: ",No
240,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: flat at the bottom and pointy on top
Answer: ",Yes.
240,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: flat on top and pointy at the bottom
Answer: ",Yes.
241,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: seat numbers increasing from left to right
Answer: ",No.
241,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: seat numbers increasing from right to left
Answer: ",No.
241,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: seat numbers increasing from left to right
Answer: ",No
241,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: seat numbers increasing from right to left
Answer: ",No.
242,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the number on the right is larger than the number on the left
Answer: ",Yes.
242,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the number on the left is larger than the number on the right
Answer: ",No.
242,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the number on the right is larger than the number on the left
Answer: ",No.
242,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the number on the left is larger than the number on the right
Answer: ",Yes.
243,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: more hair on the person's face than on their head
Answer: ",Yes.
243,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: more hair on the person's head than on their face
Answer: ",No
243,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: more hair on the person's face than on their head
Answer: ",No.
243,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: more hair on the person's head than on their face
Answer: ",Yes
244,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the knife on the left and the fork on the right
Answer: ",Yes.
244,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the knife on the right and the fork on the left
Answer: ",No
244,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the knife on the left and the fork on the right
Answer: ",No
244,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the knife on the right and the fork on the left
Answer: ",Yes.
245,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: food on their eyes
Answer: ",Yes
245,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: eyes on their food
Answer: ",No
245,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: food on their eyes
Answer: ",Yes.
245,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: eyes on their food
Answer: ",Yes.
246,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: cars of bits
Answer: ",Yes.
246,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: bits of cars
Answer: ",I'm unable to provide a yes or no answer based on the image provided.
246,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: cars of bits
Answer: ",Yes
246,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: bits of cars
Answer: ",Yes.
247,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a person on top of the world
Answer: ",Yes
247,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the world on top of a person
Answer: ",No
247,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a person on top of the world
Answer: ",No
247,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the world on top of a person
Answer: ",Yes.
248,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: two people; the one on the right has curly hair and the one on the left doesn't
Answer: ",Yes.
248,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: two people; the one on the left has curly hair and the one on the right doesn't
Answer: ",Yes.
248,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: two people; the one on the right has curly hair and the one on the left doesn't
Answer: ",Yes.
248,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: two people; the one on the left has curly hair and the one on the right doesn't
Answer: ",Yes
249,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: first the cream, then the jam
Answer: ",Yes.
249,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: first the jam, then the cream
Answer: ",No.
249,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: first the cream, then the jam
Answer: ",No
249,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: first the jam, then the cream
Answer: ",Yes.
250,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: more kisses than hugs
Answer: ",Yes.
250,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: more hugs than kisses
Answer: ",No
250,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: more kisses than hugs
Answer: ",No
250,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: more hugs than kisses
Answer: ",Yes
251,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: an inflatable flamingo on a person
Answer: ",Yes.
251,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a person on an inflatable flamingo
Answer: ",No.
251,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: an inflatable flamingo on a person
Answer: ",Yes.
251,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a person on an inflatable flamingo
Answer: ",Yes.
252,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a pink bird with a white beak
Answer: ",Yes
252,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a white bird with a pink beak
Answer: ",No
252,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a pink bird with a white beak
Answer: ",No.
252,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a white bird with a pink beak
Answer: ",Yes.
253,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a large pink inflatable flamingo along with some other lilos on the water including one that is mostly white
Answer: ",Yes.
253,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a large white inflatable flamingo along with some other lilos on the water including one that is mostly pink
Answer: ",No.
253,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a large pink inflatable flamingo along with some other lilos on the water including one that is mostly white
Answer: ",No
253,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a large white inflatable flamingo along with some other lilos on the water including one that is mostly pink
Answer: ",No
254,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: there are more eyes in the image than there are on a typical human
Answer: ",Yes.
254,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: there are more eyes on a typical human than there are in the image
Answer: ",No.
255,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the confident doctor's stethoscope is around their neck, and their jacket is over their name tag
Answer: ",Yes.
