sample_id,image,caption,prompt,answer
50,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the person with green legs is running quite slowly and the red legged one runs faster
Answer: ",Yes.
50,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the person with green legs is running faster and the red legged one runs quite slowly
Answer: ",Yes.
50,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the person with green legs is running quite slowly and the red legged one runs faster
Answer: ",No.
50,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the person with green legs is running faster and the red legged one runs quite slowly
Answer: ",Yes.
51,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a person is in the water and close to the sand
Answer: ",Yes.
51,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a person is close to the water and in the sand
Answer: ",No
51,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a person is in the water and close to the sand
Answer: ",No.
51,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a person is close to the water and in the sand
Answer: ",Yes.
52,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a frog is above rocks which are under the water
Answer: ",Yes.
52,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a frog is under rocks which are above the water
Answer: ",No.
52,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a frog is above rocks which are under the water
Answer: ",Yes.
52,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a frog is under rocks which are above the water
Answer: ",Yes.
53,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: driving off the road and on the unpaved terrain
Answer: ",Yes.
53,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: driving on the road and off the unpaved terrain
Answer: ",Yes.
53,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: driving off the road and on the unpaved terrain
Answer: ",No.
53,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: driving on the road and off the unpaved terrain
Answer: ",No.
54,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: someone is in a helicopter with a car
Answer: ",No.
54,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: someone is with a helicopter in a car
Answer: ",No.
54,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: someone is in a helicopter with a car
Answer: ",No
54,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: someone is with a helicopter in a car
Answer: ",No
55,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the green one can fit inside the blue one and the blue one can fit outside the green one
Answer: ",Yes.
55,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the green one can fit outside the blue one and the blue one can fit inside the green one
Answer: ",Yes.
55,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the green one can fit inside the blue one and the blue one can fit outside the green one
Answer: ",I'm unable to determine the answer based on the image.
55,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the green one can fit outside the blue one and the blue one can fit inside the green one
Answer: ",I'm unable to determine the answer based on the image.
56,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: jumping away from the photographer and towards the others
Answer: ",Yes.
56,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: jumping towards the photographer and away from the others
Answer: ",Yes.
56,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: jumping away from the photographer and towards the others
Answer: ",Yes.
56,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: jumping towards the photographer and away from the others
Answer: ",Yes.
57,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: someone bakes the dough before the dough is eaten
Answer: ",Yes.
57,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the dough is eaten before someone bakes the dough
Answer: ",No
57,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: someone bakes the dough before the dough is eaten
Answer: ",No.
57,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the dough is eaten before someone bakes the dough
Answer: ",Yes
58,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: it hatched before it was eaten
Answer: ",I'm unable to determine the answer based on the image provided.
58,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: it was eaten before it hatched
Answer: ",I'm unable to determine the answer based on the image provided.
58,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: it hatched before it was eaten
Answer: ",No.
58,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: it was eaten before it hatched
Answer: ",Yes.
59,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: there are three bananas and two apples
Answer: ",Yes.
59,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: there are two bananas and three apples
Answer: ",No
59,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: there are three bananas and two apples
Answer: ",No.
59,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: there are two bananas and three apples
Answer: ",Yes.
60,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: someone has loaded their plate with one of the toast slices and two of the eggs
Answer: ",Yes.
60,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: someone has loaded their plate with two of the toast slices and one of the eggs
Answer: ",No
60,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: someone has loaded their plate with one of the toast slices and two of the eggs
Answer: ",No
60,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: someone has loaded their plate with two of the toast slices and one of the eggs
Answer: ",Yes.
61,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: there are three people and two windows
Answer: ",Yes.
61,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: there are two people and three windows
Answer: ",No.
61,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: there are three people and two windows
Answer: ",Yes.
61,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: there are two people and three windows
Answer: ",Yes.
62,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: there are 50 stars on the right flag and 5 stars on the left flag
Answer: ",Yes.
62,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: there are 5 stars on the right flag and 50 stars on the left flag
Answer: ",No
62,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: there are 50 stars on the right flag and 5 stars on the left flag
Answer: ",Yes.
62,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: there are 5 stars on the right flag and 50 stars on the left flag
Answer: ",Yes.
63,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: no people wear blue shirts and six people wear white shirts
Answer: ",Yes
63,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: six people wear blue shirts and no people wear white shirts
Answer: ",No
63,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: no people wear blue shirts and six people wear white shirts
Answer: ",No
63,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: six people wear blue shirts and no people wear white shirts
Answer: ",Yes.
