sample_id,category,text_prompt,text_answer_1,text_answer_2
189,object,"You are given two images.<image> <image> Which image better aligns with the description: ""The clock is at the top of the pole on the fence.""? Choices: First, Second.
Answer: ",First.,Second.
190,object,"You are given two images.<image> <image> Which image better aligns with the description: ""A variety of beer sitting behind some bananas.""? Choices: First, Second.
Answer: ",First.,Second.
191,object,"You are given two images.<image> <image> Which image better aligns with the description: ""A dining table has a large pizza and wine glasses.""? Choices: First, Second.
Answer: ",First.,Second.
192,object,"You are given two images.<image> <image> Which image better aligns with the description: ""A street filled with lots of cars next to a boat.""? Choices: First, Second.
Answer: ",First.,Second.
193,object,"You are given two images.<image> <image> Which image better aligns with the description: ""A young boy holding a tennis racquet on a court.""? Choices: First, Second.
Answer: ",First.,Second.
194,object,"You are given two images.<image> <image> Which image better aligns with the description: ""A red yellow and blue airplane is sitting on the runway.""? Choices: First, Second.
Answer: ",First.,Second.
195,object,"You are given two images.<image> <image> Which image better aligns with the description: ""A medium sized dog is standing with some people.""? Choices: First, Second.
Answer: ",Second.,Second.
196,object,"You are given two images.<image> <image> Which image better aligns with the description: ""A gray cat lying on a desk near a telephone.""? Choices: First, Second.
Answer: ",First.,Second.
197,object,"You are given two images.<image> <image> Which image better aligns with the description: ""Pair of fruit cups on kitchen marble counter.""? Choices: First, Second.
Answer: ",Second.,Second.
198,object,"You are given two images.<image> <image> Which image better aligns with the description: ""A cat looking inside of a window at a statue of Buddha.""? Choices: First, Second.
Answer: ",First.,First.
199,object,"You are given two images.<image> <image> Which image better aligns with the description: ""Two people on a beach flying a kite in the air.""? Choices: First, Second.
Answer: ",First.,Second.
200,object,"You are given two images.<image> <image> Which image better aligns with the description: ""A wooden spoon sticking out of a pot of food.""? Choices: First, Second.
Answer: ",First.,Second.
201,object,"You are given two images.<image> <image> Which image better aligns with the description: ""Four people are smiling together over a box of pizza.""? Choices: First, Second.
Answer: ",First.,Second.
202,object,"You are given two images.<image> <image> Which image better aligns with the description: ""A cat sitting on top of a metallic refrigerator freezer.""? Choices: First, Second.
Answer: ",First.,Second.
203,object,"You are given two images.<image> <image> Which image better aligns with the description: ""A girl slicing a pie inside of a box while others watch.""? Choices: First, Second.
Answer: ",First.,First.
204,object,"You are given two images.<image> <image> Which image better aligns with the description: ""A person cooking some food on a grill.""? Choices: First, Second.
Answer: ",First.,Second.
205,object,"You are given two images.<image> <image> Which image better aligns with the description: ""A man taking a selfie in front of a mirror.""? Choices: First, Second.
Answer: ",First.,Second.
206,object,"You are given two images.<image> <image> Which image better aligns with the description: ""A cutting board with pizza and a glass of wine.""? Choices: First, Second.
Answer: ",First.,First.
207,object,"You are given two images.<image> <image> Which image better aligns with the description: ""A man in a red jacket skiing during a snow fall.""? Choices: First, Second.
Answer: ",First.,Second.
208,object,"You are given two images.<image> <image> Which image better aligns with the description: ""A teddy bear store is decorated with signs and bears.""? Choices: First, Second.
Answer: ",Second.,Second.
209,object,"You are given two images.<image> <image> Which image better aligns with the description: ""A woman holding a red book in her hand while sitting on a bed.""? Choices: First, Second.
Answer: ",First.,Second.
210,object,"You are given two images.<image> <image> Which image better aligns with the description: ""A large passenger jet sitting on top of an airport tarmac.""? Choices: First, Second.
Answer: ",First.,Second.
211,object,"You are given two images.<image> <image> Which image better aligns with the description: ""A toaster and blender are sitting on a tile kitchen counter.""? Choices: First, Second.
Answer: ",Second.,Second.
212,object,"You are given two images.<image> <image> Which image better aligns with the description: ""A little girl puts her hand in a pasta dish.""? Choices: First, Second.
Answer: ",Second.,Second.
213,object,"You are given two images.<image> <image> Which image better aligns with the description: ""A man in a yellow shirt and wetsuit surfing.""? Choices: First, Second.
Answer: ",First.,Second.
214,object,"You are given two images.<image> <image> Which image better aligns with the description: ""A guy is jumping to catch a frisbee in tall grass.""? Choices: First, Second.
Answer: ",First.,Second.
